Zip_Code,Date,Sales_Count,%_Home_Increasing,%_Home_Decreasing,Price_to_Rent_Ratio,Median_Rental_Studio,Median_Rental_1B,Median_Rental_2B,Median_Rental_3B,Median_Rental_DupTrip,Median_Rental_SingleFam,Median_Listing_2B,Median_Listing_3B,Median_Listing_5B+,Median_Listing_DupTrip,Median_Listing_SingleFam,Median_Sold_Condo,Median_Sold_SingleFam,Home_Value_1B,Home_Value_2B,Home_Value_3B,Home_Value_4B,Home_Value_5B+,Home_Value_DupTrip,Home_Value_SingleFam
90022,2013-11-30,16.0,98.57,0.92,14.48,,,,,,,,,,,275.64102564103,,,287316.0,298918.0,342097.0,367437.0,425019.0,271745.0,323933.0
90022,2013-12-31,13.0,98.29,1.04,14.62,,,,,,,,,,,269.86110099318,,,289309.0,301423.0,344673.0,370331.0,428353.0,269203.0,325965.0
90022,2014-01-31,14.0,97.37,1.65,15.04,,,,,,,,,,,278.72267898571,,,288767.0,305310.0,348354.0,374210.0,434540.0,269112.0,329612.0
90022,2014-02-28,9.0,96.76,2.08,15.25,,,,,,,,,,,278.81761569457,,,288221.0,306478.0,349679.0,375329.0,436489.0,267365.0,330938.0
90022,2014-03-31,13.0,96.8,2.18,15.53,,,,,,,,,,,276.36481661798,,,289975.0,308118.0,350528.0,376915.0,438074.0,268684.0,332549.0
90022,2014-04-30,11.0,97.45,1.57,15.54,,,,,,,,,,,284.38560760353,,,294085.0,308144.0,349959.0,377526.0,436961.0,265444.0,332422.0
90022,2014-05-31,11.0,95.92,2.51,15.59,,,,,,,,,,,273.71378430256,,,298849.0,310991.0,351539.0,380302.0,438929.0,267249.0,334794.0
90022,2014-06-30,12.0,93.64,4.08,15.58,,,,,,,,,,,272.95198143209,,,300424.0,312796.0,352567.0,382351.0,442319.0,269797.0,336526.0
90022,2014-07-31,12.0,90.52,6.4,15.41,,,,,,,,,,,279.03091060986,,,299474.0,314741.0,354333.0,384785.0,446920.0,274280.0,338681.0
90022,2014-08-31,8.0,88.16,8.11,15.35,,,,,,,,,,,290.69767441861,,,295804.0,315514.0,354936.0,385798.0,448779.0,274993.0,339336.0
90022,2014-09-30,15.0,84.36,11.42,15.2,,,,,,,,,,,284.27435751464,,,292362.0,317913.0,356113.0,387608.0,450381.0,277710.0,340760.0
90022,2014-10-31,15.0,79.69,14.8,15.1,,,,,,,,,,,286.58603521052,,,289919.0,320761.0,357871.0,389636.0,451169.0,279388.0,342885.0
90022,2014-11-30,9.0,75.97,17.91,14.94,,,,,,,,,,,288.56209150327,,,291494.0,323413.0,360381.0,392868.0,455335.0,283662.0,345465.0
90022,2014-12-31,13.0,72.34,20.93,14.98,,,,,,,,,,,283.60925711691,,,293287.0,325282.0,363012.0,396063.0,458921.0,285312.0,347826.0
90022,2015-01-31,5.0,66.22,25.25,14.88,,,,,,,,,,,287.51984126984,,,297622.0,327096.0,365517.0,399867.0,463612.0,290565.0,350074.0
90022,2015-02-28,13.0,65.23,25.58,14.9,,,,,,,,,,,299.27272727273,,,299560.0,330182.0,367622.0,403535.0,467806.0,296627.0,352472.0
90022,2015-03-31,10.0,65.51,24.52,14.98,,,,,,,,,,,290.00881620137,,,301018.0,333922.0,370704.0,407341.0,471357.0,303572.0,355699.0
90022,2015-04-30,13.0,77.5,12.83,14.94,,,,,,,,,,,274.16450149467,,,299464.0,336862.0,371939.0,409151.0,473341.0,308783.0,357411.0
90022,2015-05-31,14.0,86.19,6.06,14.92,,,,,,,,,,,287.70016001929,,,300147.0,339042.0,373575.0,411156.0,475996.0,311377.0,359209.0
90022,2015-06-30,7.0,89.23,3.75,14.97,,,,,,,,,,,275.18348623853,,,303013.0,340906.0,374887.0,413705.0,478492.0,312115.0,360499.0
90022,2015-07-31,13.0,91.54,2.59,14.96,,,,,,,,,,,269.32084309134,,,306589.0,343336.0,377154.0,417289.0,479921.0,312378.0,362879.0
90022,2015-08-31,14.0,92.74,2.49,15.17,,,,,,,,,,,296.73590504451,,,307931.0,345608.0,379662.0,421668.0,482131.0,313734.0,365426.0
90022,2015-09-30,5.0,91.03,3.24,15.21,,,,,,,,,,,299.0159006864,,,310160.0,347628.0,381691.0,425906.0,484586.0,313868.0,367680.0
90022,2015-10-31,12.0,88.35,5.28,15.25,,,,,,,,,,,315.02423263328,,,311704.0,349402.0,384380.0,430658.0,489779.0,316986.0,369914.0
90022,2015-11-30,9.0,84.99,8.48,15.19,,,,,,,,,,,316.02654566959,,,312421.0,351406.0,386938.0,434440.0,492734.0,320570.0,372092.0
90022,2015-12-31,16.0,83.81,9.67,15.33,,,,,,,,,,,320.61888079956,,,313082.0,354417.0,390786.0,439355.0,498373.0,328266.0,375520.0
90022,2016-01-31,10.0,86.7,7.32,15.25,,,,,,,,,,,330.73281452659,,,313637.0,356364.0,393069.0,442361.0,500256.0,331925.0,377534.0
90022,2016-02-29,10.0,87.4,7.85,15.26,,,,,,,,,,,325.91414944356,,,316883.0,358460.0,396319.0,446559.0,504222.0,335037.0,380301.0
90022,2016-03-31,7.0,88.52,7.14,15.23,,,,,,,,,,,292.99847792998,,,319521.0,359730.0,398069.0,449068.0,507215.0,334493.0,381747.0
90022,2016-04-30,18.0,90.05,6.77,15.57,,,,,,,,,,,304.31177446103,,,321930.0,362673.0,402441.0,453875.0,514673.0,337040.0,385517.0
90022,2016-05-31,14.0,96.62,1.37,16.03,,,,,,,,,,,304.31177446103,,,323613.0,365381.0,405796.0,456295.0,520826.0,340309.0,388593.0
90022,2016-06-30,14.0,97.29,1.0,16.09,,,,,,,,,,,311.63434903047,,,325242.0,368486.0,409917.0,459537.0,525913.0,345698.0,392308.0
90022,2016-07-31,12.0,97.27,1.06,16.37,,,,,,,,,,,317.51684311838,,,329303.0,370847.0,412408.0,460902.0,527635.0,350988.0,394655.0
90022,2016-08-31,17.0,98.02,0.65,16.26,,,,,,,,,,,335.22012578616,,,334167.0,373774.0,415674.0,463554.0,528826.0,356140.0,397514.0
90022,2016-09-30,12.0,97.88,0.71,16.11,,,,,,,,,,,331.40016570008,,,339544.0,377088.0,419730.0,466522.0,531927.0,361182.0,401087.0
90022,2016-10-31,14.0,97.8,0.88,15.97,,,,,,,,,,,319.32773109244,,,344193.0,380675.0,423313.0,469928.0,535911.0,364907.0,404611.0
90022,2016-11-30,11.0,98.21,0.71,15.99,,,,,,,,,,,307.94484569928,,,346740.0,383144.0,425280.0,471171.0,540007.0,365518.0,406859.0
90022,2016-12-31,18.0,98.17,0.88,16.02,,,,,,,,,,,306.77510358812,,,348512.0,385117.0,425935.0,471453.0,541826.0,364944.0,407961.0
90022,2017-01-31,11.0,98.19,0.71,16.05,,,,,,,,,,,316.16889617362,,,351043.0,388448.0,428320.0,472452.0,545433.0,365296.0,410784.0
90022,2017-02-28,17.0,97.53,1.14,15.98,,,,,,,,,,,316.51045421774,,,352580.0,391419.0,430763.0,473606.0,547274.0,367017.0,413405.0
90022,2017-03-31,13.0,97.51,1.1,15.87,,,,,,,,,,278.2926716141,330.21582733813,,,354065.0,393991.0,433831.0,475885.0,551152.0,369181.0,416278.0
90022,2017-04-30,11.0,97.8,1.0,15.79,,,,,,,,,,278.2926716141,340.09216589862,,,355847.0,395258.0,435558.0,478092.0,552605.0,371805.0,417803.0
90022,2017-05-31,14.0,97.51,1.22,15.82,,,,,,,,,,286.958342347128,346.01769911504,,,358672.0,397044.0,437879.0,482086.0,555419.0,374351.0,419788.0
90022,2017-06-30,18.0,98.29,0.77,15.96,,,,,,,,,,286.710418375718,351.20902845927,,,361004.0,398944.0,439521.0,484589.0,557141.0,377229.0,421531.0
90022,2017-07-31,9.0,90.07,4.73,15.99,,,,,,,,,,289.960959286113,365.91989137814,,,362121.0,401760.0,441493.0,486579.0,561391.0,377396.0,423465.0
90022,2017-08-31,20.0,95.21,1.75,16.07,,,,,,,,,,320.454545454545,364.65393476011,,,365410.0,404866.0,441822.0,486898.0,567284.0,379373.0,424925.0
90022,2017-09-30,13.0,97.51,1.06,16.26,,,,,,,,,,301.611098803722,364.65393476011,,,367073.0,407816.0,442411.0,487141.0,571988.0,382317.0,426227.0
90022,2017-10-31,11.0,93.4,2.36,16.43,,,,,,,,,,281.803542673108,375.07777149321,,,370337.0,410552.0,443092.0,487303.0,574383.0,386323.0,427866.0
90022,2017-11-30,15.0,94.62,2.36,16.34,,,,,,,,,,279.69286647746,356.12151964611,,,373176.0,414840.0,447218.0,492360.0,576767.0,392524.0,431852.0
90022,2017-12-31,17.0,91.76,3.97,16.32,,,,,,,,,,308.928571428571,353.53577371048,,,378250.0,419538.0,451469.0,497592.0,577856.0,396463.0,436385.0
90022,2018-01-31,7.0,86.3,6.99,16.19,,,,,,,,,,312.42182205441,353.53577371048,,,379940.0,423143.0,455258.0,503692.0,581583.0,395318.0,439925.0
90022,2018-02-28,10.0,82.18,9.66,16.14,,,,,,,,,,310.084518655947,385.58256496228,,,382370.0,426568.0,458678.0,508055.0,586340.0,393782.0,443334.0
